name,dong,address,lat,lng,geo,theme,programs,phone,merchant_no
"테니스윈아카데미","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 3층 301, 302호","35.023603","126.785472","naver","테니스장","고유가 피해지원금|온누리","070)7614-3579","117100464"
"라브리지헤어살롱 나주혁신점","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동 207호","35.023658","126.786301","naver","미용원","고유가 피해지원금|온누리","061)337-6418","29945129"
"데일리스푼","빛가람동","전라남도 나주시 우정로 56 리치타워 제1동 에이동 113호","35.023658","126.786301","naver","일반잡화판매점","고유가 피해지원금|온누리","061)332-2244","120945535"
"써니무용학원","빛가람동","전라남도 나주시 우정로 56 b동 5층 504호","35.023658","126.786301","naver","예체능계학원","고유가 피해지원금","","121908775"
"시너지수학학원","빛가람동","전라남도 나주시 우정로 56 B동 306호","35.023623","126.786494","naver","문리계학원","고유가 피해지원금","061)930-5480","107380311"
"조이스 미술학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동 404호","35.023658","126.786301","naver","예체능계학원","고유가 피해지원금|온누리","061)333-4606","95562801"
"자연바다","빛가람동","전라남도 나주시 우정로 56 리치타워 A동 207호","35.023658","126.786301","naver","한식","고유가 피해지원금","061)333-1480","95783691"
"신과담","빛가람동","전라남도 나주시 우정로 56 A동 118호","35.023861","126.785997","naver","커피/음료전문점","고유가 피해지원금","","111174871"
"나주복권방","빛가람동","전라남도 나주시 문화로 226 1층 102호","35.019051","126.785122","naver","일반잡화판매점","고유가 피해지원금","061)333-7677","119269017"
"에스알(SR)과학전문학원","빛가람동","전라남도 나주시 우정로 56 B동 3층 302호","35.023658","126.786301","naver","문리계학원","고유가 피해지원금","","118305109"
"아무르(amour)","빛가람동","전남 나주시 빛가람동","35.026662","126.783789","dong","기성복점","고유가 피해지원금","","97675827"
"한빛국어사회학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 508호 한빛 국어사회 학원","35.023658","126.786301","naver","문리계학원","고유가 피해지원금","061)336-0954","50527091"
"스마트러닝 스팀 과학학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 608호, A동 407호","35.023768","126.785727","naver","기타학원","고유가 피해지원금|온누리","061)334-1090","85722005"
"어컵오브어데이 A cup of A day","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동 1층 108호","35.023806","126.786249","naver","휴게음식점","고유가 피해지원금","","109480245"
"에듀링크 인터네셔널","빛가람동","전남 나주시 빛가람동","35.0144","126.79624","dong","서점","고유가 피해지원금","","120448433"
"그루브 댄스 학원 나주혁신점","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 2층 206호","35.023658","126.786301","naver","기타학원","고유가 피해지원금|온누리","","119687008"
"와이비엠(YBM)잉글루영어 제2캠퍼스학원","빛가람동","전남 나주시 빛가람동","35.012754","126.784492","dong","외국어학원","고유가 피해지원금","","116065599"
"아이크미어학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동 304호","35.023658","126.786301","naver","외국어학원","고유가 피해지원금|온누리","","108358113"
"도트커피","빛가람동","전라남도 나주시 우정로 56 A동 107호","35.023755","126.78559","naver","커피/음료전문점","고유가 피해지원금","","121141930"
"씨유(CU)나주중흥점","빛가람동","전라남도 나주시 우정로 56","35.023753","126.786468","naver","편의점","고유가 피해지원금|온누리","02)1577-8007","121444445"
"앤(N)","빛가람동","전라남도 나주시 빛가람동 빛가람로 789 베스트빌딩 1층 A 101호","35.021428","126.798002","naver","미용원","고유가 피해지원금|온누리","","119977930"
"해운대양품점 나주혁신점","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 121호","35.023735","126.785944","naver","일반잡화판매점","고유가 피해지원금|온누리","061)332-2244","114066417"
"표현어학원","빛가람동","전라남도 나주시 우정로 56 604호","35.023917","126.785649","naver","외국어학원","고유가 피해지원금","061)334-0020","85501817"
"바디체인지업","빛가람동","전라남도 나주시 우정로 56 토담리치타워 3층","35.023768","126.785727","naver","피부미용원","고유가 피해지원금|온누리","061)332-3212","32661868"
"바이오메디슨","빛가람동","전남 나주시 빛가람동","35.011461","126.787271","dong","기타 전자제품","고유가 피해지원금","061)334-3788","106734904"
"씽킹매쓰영재센터학원","빛가람동","전남 나주시 빛가람동","35.024792","126.796858","dong","문리계학원","고유가 피해지원금","061)333-6766","118046135"
"에이블 영어학원","빛가람동","전라남도 나주시 우정로 56 B동 401호","35.023658","126.786301","naver","외국어학원","고유가 피해지원금","061)111-2222","113937277"
"나주빛가람간호학원","빛가람동","전라남도 나주시 우정로 56 6층 B604호","35.023658","126.786301","naver","기술/사무/가정계학원","고유가 피해지원금","061)336-7582","108176429"
"생각을여는수학교습소","빛가람동","전남 나주시 빛가람동","35.028782","126.790155","dong","문리계학원","고유가 피해지원금","","106424641"
"더란아너스학원","빛가람동","전라남도 나주시 우정로 56 A동 4층 404호","35.023658","126.786301","naver","외국어학원","고유가 피해지원금","061)332-2244","119112128"
"연주가","빛가람동","전라남도 나주시 우정로 56 1동 1층 B119호","35.023541","126.786503","naver","일반음식점 기타","고유가 피해지원금|온누리","070)7614-3579","114267435"
"투웰브 바스켓 (12 BASKET)","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A104호","35.023623","126.785527","naver","화원","고유가 피해지원금|온누리","","112943519"
"아베크음악전문학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동 403호","35.023658","126.786301","naver","예체능계학원","고유가 피해지원금|온누리","061)336-4626","101097237"
"배움아카데미컴퓨터학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 402호","35.02375","126.785584","naver","기술/사무/가정계학원","고유가 피해지원금|온누리","061)331-0002","102460372"
"도스마스 나주혁신점","빛가람동","전라남도 나주시 우정로 56 A동 102호","35.023579","126.78552","naver","일반음식점 기타","고유가 피해지원금","","119039050"
"눈썹집(.zip)","빛가람동","전남 나주시 빛가람동","35.015319","126.796978","dong","피부미용원","고유가 피해지원금","","109678010"
"신의한국수나주혁신점","빛가람동","전라남도 나주시 우정로 56 A동 203호","35.023658","126.786301","naver","한식","고유가 피해지원금|온누리","061)333-7590","116490773"
"김밥집","빛가람동","전라남도 나주시 전력로 2 이화프라자 107호","35.021399","126.785393","naver","휴게음식점","고유가 피해지원금|온누리","061)333-1019","118876493"
"제이의정원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 b동 102호","35.023658","126.786301","naver","실내장식","고유가 피해지원금|온누리","062)955-8046","84028069"
"미풍해장국 한전점","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동205호","35.023722","126.786421","naver","한식","고유가 피해지원금|온누리","061)337-2344","86654230"
"착한분장실","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 103호","35.023603","126.785522","naver","기성복점","고유가 피해지원금|온누리","","91015478"
"줄리스북앤클래스학원","빛가람동","전라남도 나주시 우정로 56 토담리치타워 A동 405호","35.023873","126.785728","naver","문리계학원","고유가 피해지원금","","96282170"
"(주)란잉글리쉬","빛가람동","전라남도 나주시 우정로 56 A동 5층 504호","35.023816","126.785765","naver","외국어학원","고유가 피해지원금","061)333-3623","107082867"
"점프파이어 줄넘기","빛가람동","전라남도 나주시 우정로 56 A동 605호","35.023872","126.785841","naver","레포츠클럽","고유가 피해지원금|온누리","","121097070"
"메인드러머서담학원","빛가람동","전라남도 나주시 우정로 56 B동 6층 606호","35.023658","126.786301","naver","예체능계학원","고유가 피해지원금|온누리","","110838610"
"니흐(NIH)","빛가람동","전라남도 나주시 우정로 56 B동 1층 109호","35.023658","126.786301","naver","기성복점","고유가 피해지원금|온누리","061)9166-1175","122028578"
"오유미당 나주혁신점","빛가람동","전라남도 나주시 우정로 56 A동 112호","35.023935","126.785632","naver","일반음식점 기타","고유가 피해지원금|온누리","","106169457"
"샤마르(SHAMAR)","빛가람동","전남 나주시 빛가람동","35.020267","126.780601","dong","아동 및 유아복점","고유가 피해지원금","","113531687"
"옥경이 순대국","빛가람동","전라남도 나주시 우정로 56 B동 101호","35.023658","126.786301","naver","한식","고유가 피해지원금|온누리","061)337-7740","96488846"
"웨이블리 뷰티(WAVELY BEAUTY)","빛가람동","전라남도 나주시 우정로 56 A동 116호(1층)","35.023882","126.785935","naver","피부미용원","고유가 피해지원금","","111436572"
"해동검도","빛가람동","전라남도 나주시 우정로 56 토담리치타워 B동 603호","35.023658","126.786301","naver","예체능계학원","고유가 피해지원금","","118851035"
"꽃 피는 별x오우야에스프레소바 나주점","빛가람동","전남 나주시 빛가람동","35.021262","126.798268","dong","화원","고유가 피해지원금|온누리","","108815435"
"문크(MOONKE)","빛가람동","전라남도 나주시 우정로 56 b동 1층 103호","35.023658","126.786301","naver","문화/취미 기타","고유가 피해지원금|온누리","","104305217"
"빛나래태권도 우정관","빛가람동","전라남도 나주시 우정로 56 B동 4층 405호","35.023658","126.786301","naver","예체능계학원","고유가 피해지원금|온누리","","118584034"
"이해하는수학학원","빛가람동","전라남도 나주시 우정로 56 B동 402호","35.023658","126.786301","naver","문리계학원","고유가 피해지원금","061)336-0942","101728199"
